,Unnamed: 0,artist_title,lyrics,emotions
30,30,OneRepublic - I Ain't Worried,"48 ContributorsTranslationsDeutschI Ain’t Worried Lyrics
I don't know what you've been told
But time is running out, no need to take it slow
I'm stepping to you toe-to-toe
I should be scared, honey, maybe so

But I ain't worried 'bout it right now (Right now)
Keeping dreams alive, 1999, heroes
I ain't worried 'bout it right now (Right now)
Swimmin' in the floods, dancing on the clouds below

I ain't worried 'bout it
I ain't worried 'bout it (Hey)

I don't know what you've been told
But time is running out so spend it like it's gold
I'm living like I'm nine-zeros
Got no regrets even when I am broke (Yeah)
I'm at my best when I got something I'm wanting to steal
Way too busy for them problems and problems to feel (Yeah, yeah)
No stressing, just obsessing with sealing the deal
I'll take it in and let it go
See OneRepublic LiveGet tickets as low as $124You might also like
But I ain't worried 'bout it right now (Right now)
Keeping dreams alive, 1999, heroes
I ain't worried 'bout it right now (Right now)
Swimmin' in the floods, dancing on the clouds below

I ain't worried 'bout it
I ain't worried 'bout it (Hey)

Ooh, I ain't worried
Ooh, oh, no, no

I ain't worried 'bout it right now (Right now)
Keeping dreams alive, 1999, heroes
I ain't worried 'bout it right now (Right now)
Swimmin' in the floods, dancing on the clouds below

I ain't worried 'bout it (Ooh, hey)
I ain't worried 'bout it (Ooh, hey)

I ain't worried 'bout it5Embed","[['confusion'], ['disapproval'], ['neutral'], ['fear'], ['approval'], ['optimism', 'neutral'], ['approval'], ['neutral'], ['approval'], ['approval'], ['confusion'], ['realization', 'neutral'], ['neutral'], [], ['optimism'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['approval'], ['optimism', 'neutral'], ['approval'], ['neutral'], ['approval'], ['approval'], ['approval', 'relief'], ['disapproval'], ['approval'], ['optimism', 'neutral'], ['approval'], ['neutral'], ['approval', 'relief'], ['approval', 'relief'], ['approval']]"
31,31,CKay - love nwantiti (ah ah ah),"46 ContributorsTranslationsDeutschEnglish​love nwantiti (ah ah ah) Lyrics
(Tu-tu-tu, tu-tu-tu-tu-tu)
(Tu-tu-tu-tu, tu-tu-tu-tu-tu) Yeah

My baby, my valentine, yeah
Girl, na you dey make my temperature dey rise
If you leave me, I go die, I swear
You are like the oxygen I need to survive
I'll be honest
Your loving dey totori me
I am so obsessed
I want to chop your nkwobi

Ule, your body dey gbakam isi
Ule, open am make I see
Ule, nyem love nwantiti
Wey fit make a bad man sing ""Oh-ahh""

Ahh, ah-ah-ah-ah-ah, ah-ah-ah, ah-ah, ah-ah-ah
Ahh, ah-ah-ah-ah-ah, ah-ah-ah, ah-ah, ah-ah-ah
Ahh, ah-ah-ah-ah-ah, ah-ah-ah, ah-ah, ah-ah-ah
Ahh, ah-ah-ah-ah-ah, ah-ah-ah, ah-ah, ah-ah-ah
You might also like
Baby girl, where you from come? Yeah
Your body na follow come, yeah
No be silicon, uh
Baba God e finish work, eh-eh-eh-eh-eh
Without you, I go fit lose my mind
Without you, I go fit fall and die
Without you, I go give all my life
Without you, without you

Ule, your body dey gbakam isi
Ule, open am make I see
Ule, nyem love nwantiti
Wey fit make a bad man sing ""Oh-ahh""

Ahh, ah-ah-ah-ah-ah, ah-ah-ah, ah-ah, ah-ah-ah
Ahh, ah-ah-ah-ah-ah, ah-ah-ah, ah-ah, ah-ah-ah
Ahh, ah-ah-ah-ah-ah, ah-ah-ah, ah-ah, ah-ah-ah
Ahh, ah-ah-ah-ah-ah, ah-ah-ah, ah-ah, ah-ah-ah

You mean the world to me
You're my living fantasy
I-I-I, I love you
I-I-I put no one above of you
Lover, don't give this love to nobody
Lover, don't call another nigga ""honey""
Lover, lover, I wanna be your lover
Forever, forever
Tu-tu-tu, tu-tu-tu-tu-tu
Tu-tu-tu-tu, tu-tu-tu-tu-tu
(Tempoe) CKay, yo12Embed","[['neutral'], ['neutral'], ['love'], ['annoyance', 'neutral'], [], ['approval', 'love'], ['approval'], ['love'], ['sadness'], ['desire', 'neutral'], ['neutral'], ['neutral'], ['love'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['confusion', 'neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['desire', 'neutral'], ['neutral'], ['neutral'], ['neutral'], ['love'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['love'], ['annoyance', 'neutral'], ['caring', 'love'], ['neutral'], ['desire', 'love'], ['neutral'], ['neutral'], ['neutral'], ['neutral']]"
32,32,David Guetta - I'm Good (Blue),"65 ContributorsTranslationsPortuguêsEspañolTürkçeDeutschI’m Good (Blue) Lyrics
I'm good, yeah, I'm feelin' alright
Baby, I'ma have the best fuckin' night of my life
And wherever it takes me, I'm down for the ride
Baby, don't you know I'm good, yeah, I'm feelin' alright
'Cause I'm good, yeah, I'm feelin' alright
Baby, I'ma have the best fuckin' night of my life
And wherever it takes me, I'm down for the ride
Baby, don't you know I'm good, yeah, I'm feelin' alright

Don't you know I'm good, yeah, I'm feelin' alright

You know I'm down for whatever tonight
I don't need the finer things in life
No matter where I go, it's a good time, yeah
And I, I don't need to sit in VIP
Middle of the floor, that's where I'll be
Don't got a lot, but that's enough for me, yeah

'Cause I'm good, yeah, I'm feelin' alright
Baby, I'ma have the best fuckin' night of my life
And wherever it takes me, I'm down for the ride
Baby, don't you know I'm good, yeah, I'm feelin' alright
You might also like
I'm good
Good
I'm good
Don't you know I'm good, yeah, I'm feelin' alright

So I just let it go, let it go
Oh, na-na-na-na-na
No, I don't care no more, care no more
Oh, na-na-na-na-na
So come on, let me know, let me know
Put your hands up, na-na-na
No, baby, nothing's gonna stop us tonight

'Cause I'm good, yeah, I'm feelin' alright
Baby, I'ma have the best fuckin' night of my life
And wherever it takes me, I'm down for the ride
Baby, don't you know I'm good, yeah, I'm feelin' alright37Embed","[['approval'], ['anger'], ['approval', 'excitement'], ['approval'], ['approval'], ['anger'], ['approval', 'excitement'], ['approval'], ['approval'], ['neutral'], ['disapproval'], ['admiration', 'approval'], ['disapproval', 'neutral'], ['neutral'], ['neutral'], ['approval'], ['anger'], ['approval', 'excitement'], ['approval'], ['confusion', 'neutral'], ['admiration'], ['admiration'], ['admiration'], ['approval'], ['neutral'], ['neutral'], ['anger'], ['neutral'], ['neutral'], ['neutral'], ['disapproval'], ['approval'], ['anger'], ['approval', 'excitement'], ['neutral']]"
33,33,Tate McRae - greedy,"59 ContributorsTranslationsPortuguêsEspañolDeutschFrançaisItalianoNorsk (bokmål / riksmål)​greedy Lyrics
(Woo)

He said, ""Are you serious? I've tried, but I can't figure out
I've been next to you all night and still don't know what you're about
You keep ta- (Ta-ta-), talkin', but not much comin' out your mouth
Can't you tell that I want you?"", I say, yeah
I would want myself
Baby, please believe me
I'll put you through hell
Just to know me, yeah, yeah
So sure of yourself
Baby, don't get greedy
That shit won't end well
(No, it won't) End well

(Uh-uh, uh-uh-uh, uh-uh, woo)

I see you eyein' me down, but you'll never know much past my name
Or how I'm runnin' this room around and that I'm still half your age
Yeah, you're loo- (Loo-loo-), lookin' at me like I'm some sweet escape
Obvious that you want me, but I said
See Tate McRae LiveGet tickets as low as $26You might also like
I would want myself
Baby, please believe me
I'll put you through hell
Just to know me, yeah, yeah
So sure of yourself
Baby, don't get greedy
That shit won't end well
(No, it won't) End well

He said, ""I'm just curious, is this for real or just an act?
Can't tell if you love or hate me, never met someone like that
Drive me so (So, so) crazy, did you know you got that effect?""
I said, ""Lemme check, yeah""
I would want myself
Baby, please believe me
I'll put you through hell
Just to know me, yeah, yeah
So sure of yourself
Baby, don't get greedy
That shit won't end well
(No, it won't) End well
(I would want myself)
(I would want myself)
I would want myself
(I would want myself)
(I would want myself)
(Uh-uh, uh-uh-uh, uh)22Embed","[['admiration', 'excitement'], ['confusion', 'curiosity'], ['neutral'], ['neutral'], ['neutral'], ['desire', 'neutral'], ['neutral'], ['annoyance'], ['approval', 'neutral'], ['neutral'], [], ['optimism'], ['sadness'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['desire', 'neutral'], ['neutral'], ['annoyance'], ['approval', 'neutral'], ['neutral'], [], ['optimism'], ['sadness'], ['curiosity'], ['confusion'], ['excitement'], ['neutral'], ['desire', 'neutral'], ['neutral'], ['annoyance'], ['approval', 'neutral'], ['neutral'], [], ['optimism'], ['sadness'], ['neutral'], ['neutral'], ['desire', 'neutral'], ['neutral'], ['neutral'], ['neutral']]"
34,34,Arctic Monkeys - I Wanna Be Yours,"119 ContributorsTranslationsTürkçeEnglishFrançaisDeutschالعربيةPortuguêsI Wanna Be Yours Lyrics
I wanna be your vacuum cleaner
Breathin' in your dust
I wanna be your Ford Cortina
I will never rust
If you like your coffee hot
Let me be your coffee pot
You call the shots, babe
I just wanna be yours

Secrets I have held in my heart
Are harder to hide than I thought
Maybe I just wanna be yours

I wanna be yours
I wanna be yours
Wanna be yours
Wanna be yours
Wanna be yours

Let me be your 'leccy meter
An' I'll never run out
Let me be the portable heater
That you'll get cold without
I wanna be your setting lotion (Wanna be)
Hold your hair in deep devotion (How deep?)
At least as deep as the Pacific Ocean
I wanna be yours
You might also like
Secrets I have held in my heart
Are harder to hide than I thought
Maybe I just wanna be yours

I wanna be yours
I wanna be yours
Wanna be yours
Wanna be yours
Wanna be yours
Wanna be yours
Wanna be yours
Wanna be yours
Wanna be yours
Wanna be yours

I wanna be your vacuum cleaner (Wanna be yours)
Breathin' in your dust (Wanna be yours)
I wanna be your Ford Cortina (Wanna be yours)
I will never rust (Wanna be yours)
I just wanna be yours (Wanna be yours)
I just wanna be yours (Wanna be yours)
I just wanna be yours (Wanna be yours)223Embed","[['desire'], ['neutral'], ['desire'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['desire'], ['neutral'], ['confusion', 'realization', 'neutral'], ['desire', 'neutral'], ['desire'], ['desire'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['desire', 'neutral'], ['caring', 'neutral'], ['neutral'], ['desire'], ['confusion', 'neutral'], ['neutral'], ['confusion', 'realization', 'neutral'], ['desire', 'neutral'], ['desire'], ['desire'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['desire'], ['neutral'], ['desire'], ['neutral'], ['desire'], ['desire'], ['desire', 'neutral']]"
35,35,Doja Cat - Woman,"149 ContributorsTranslationsTürkçeEspañolPortuguêsDeutschFrançaisবাংলা日本語PolskiWoman Lyrics
Hey, woman
Hey, woman

(Ayy) Woman
Let me be your woman
Woman, woman, woman (Ayy)
I can be your woman
Woman, woman, woman (Ayy)
Let me be your woman
Woman, woman, woman (Ayy)
I can be your woman
Woman, woman, woman (Ayy)

What you need?
She give tenfold, come here, papa, plant your seed
She can grow right from her womb a family
Provide lovin' overlooked and unappreciated, you see  (Ayy)
You can reciprocate
I got delicious taste, you need a woman's touch in your place
Just protect her and keep her safe
Baby, worship my hips and waist
So feminine with grace
I touch your soul when you hear me say, ""Boy""
Let me be your woman
See Doja Cat LiveGet tickets as low as $85You might also like
Woman (Daddy)
Let mе be your woman (I know, mm)
Woman, woman, woman (Daddy)
I can be your woman (I know)
Woman, woman, woman (Daddy)
Let mе be your woman (I know)
Woman, woman, woman (Ayy; daddy)
I can be your woman (I know)
Woman, woman, woman

I can be your lady, I'm a woman
I'm a motherfucker, but they got a problem
Put some babies in your life and take away the drama
Put the paper in a picture like a diorama
Gotta face a lot of people of the opposite
'Cause the world told me, ""We ain't got the common sense""
Gotta prove it to myself that I'm on top of shit
And you would never know a god without the goddesses
Honest as fuckin' honest get
And I could be on everything
I mean I could be the leader, head of all the states
I could smile and jiggle it 'til his pockets empty
I could be the CEO, just look at Robyn Fenty
And I'ma be there for you 'cause you on my team, girl
Don't ever think you ain't hella these niggas dream girl
They wanna pit us against each other
When we succeedin' for no reasons
They wanna see us end up like we Regina on Mean Girls
Princess or queen, tomboy or king (Yeah)
You've heard a lot, you've never seen (Nah)
Mother Earth, Mother Mary rise to the top (Top)
Divine feminine, I'm feminine (Why?)
Woman (Daddy)
Let me be your woman (Let me be your; I know)
Woman, woman, woman (I need to be your; daddy)
I can be your woman (I know)
Woman, woman, woman (Daddy)
Let me be your woman (I know)
Woman, woman, woman (Daddy)
I can be your woman (I wanna be; I know)
Woman, woman, woman

(Woman)
Eee (Hey, woman, woman)
Eee, hey (Hey, woman, woman)
Mm, mm (Hey, woman, woman)
(Hey, woman)50Embed","[['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['approval', 'neutral'], ['neutral'], ['neutral'], ['neutral'], ['approval', 'neutral'], ['neutral'], ['neutral'], ['neutral'], ['approval', 'neutral'], ['neutral'], ['neutral'], ['admiration', 'approval'], ['caring'], ['neutral'], ['admiration', 'neutral'], ['neutral'], ['neutral'], ['optimism', 'neutral'], ['admiration', 'neutral'], ['neutral'], ['neutral'], ['approval', 'neutral'], ['neutral'], ['neutral'], ['neutral'], ['approval', 'neutral'], ['neutral'], ['approval', 'neutral'], ['anger'], ['caring', 'neutral'], ['neutral'], ['neutral'], ['annoyance', 'neutral'], ['annoyance'], ['neutral'], ['anger'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['caring', 'neutral'], ['annoyance'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['admiration', 'neutral'], ['neutral'], ['neutral'], ['approval', 'neutral'], ['neutral'], ['neutral'], ['neutral'], ['approval', 'desire', 'neutral'], ['neutral'], ['neutral'], ['joy', 'neutral'], ['excitement', 'joy'], ['neutral'], ['neutral']]"
36,36,Drake - One Dance,"305 ContributorsTranslationsTürkçeEspañolPolskiDeutschFrançaisOne Dance Lyrics
Baby, I like your style

Grips on your waist, front way, back way
You know that I don't play
Streets not safe but I never run away
Even when I'm away
Oti, oti
There's never much love when we go OT
I pray to make it back in one piece
I pray, I pray

That's why I need a one dance
Got a Hennessy in my hand
One more time 'fore I go
Higher powers taking a hold on me
I need a one dance
Got a Hennessy in my hand
One more time 'fore I go
Higher powers taking a hold on me
Baby, I like your style
You might also like
Strength and guidance
All that I'm wishing for my friends
Nobody makes it from my ends
I had to bust up the silence
You know you gotta stick by me
Soon as you see the text, reply me
I don't wanna spend time fighting
We've got no time, and that's why

I need a one dance
Got a Hennessy in my hand
One more time 'fore I go
Higher powers taking a hold on me
I need a one dance
Got a Hennessy in my hand
One more time 'fore I go
Higher powers taking a hold on me

Got a pretty girl and she love me long time
Wine it, wine it, she love me long time
Oh, yeah, very long time
Back up, back up, back up, and wine am
Back up, back up, and wine am, girl, just
Back up, back up, back up, and wine am
Oh, yeah, very long time
Back, up, back up and wine am, girl
Oh, tell me, I need to know
Where do you wanna go?
'Cause if you're down, I'll take it slow
Make you lose control

Where, where, where
Where, where, where, where (Oh, yeah, very long time)
Where, where, where (Back up, back up, and wine am, girl)
Where, where, where, where
'Cause if you're down (Back up, back up, and–)
'Cause if you're down (Back up, back up, and–)
'Cause if you're down (Back up, back up, and–)

I need a one dance (Where, where, where)
Got a Hennessy in my hand (Where, where, where, where)
One more time 'fore I go (Where)
Higher powers taking a hold on me (Where, where, where, where)
I need a one dance
Got a Hennessy in my hand
One more time 'fore I go
Higher powers taking a hold on me
How do you spell ""Hennessy?""
I put two ""N""s and two ""S""es, is it like that? Hen... Henn... Henn...
It's definitely not showing up
I know ""Hennessy"" has two ""S""es for sure, so I'm gonna take out one of the ""N""s234Embed","[['admiration', 'love'], ['neutral'], ['neutral'], ['realization', 'neutral'], ['neutral'], ['neutral'], ['love', 'neutral'], ['caring', 'desire'], ['caring', 'neutral'], ['approval', 'neutral'], ['neutral'], ['neutral'], ['neutral'], ['approval', 'neutral'], ['neutral'], ['neutral'], ['neutral'], ['admiration', 'love'], ['confusion', 'neutral'], ['neutral'], ['desire', 'optimism'], ['neutral'], ['annoyance', 'neutral'], ['neutral'], ['neutral'], ['disapproval'], ['neutral'], ['approval', 'neutral'], ['neutral'], ['neutral'], ['neutral'], ['approval', 'neutral'], ['neutral'], ['neutral'], ['neutral'], ['love'], ['love'], ['neutral'], ['joy', 'neutral'], ['neutral'], ['joy', 'neutral'], ['neutral'], ['neutral'], ['curiosity', 'neutral'], ['curiosity', 'neutral'], ['neutral'], ['annoyance', 'neutral'], ['neutral'], ['curiosity', 'neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['approval', 'desire'], ['neutral'], ['neutral'], ['neutral'], ['approval', 'neutral'], ['neutral'], ['neutral'], ['neutral'], ['curiosity'], ['curiosity', 'neutral'], ['neutral'], ['neutral']]"
37,37,Taylor Swift - Anti-Hero,"206 ContributorsTranslationsPortuguêsEspañolTürkçeFrançais中文NederlandsDeutschไทย / Phasa ThaiItalianoSvenskaУкраїнськаСрпскиBahasa IndonesiaРусский한국어PolskiAnti-Hero Lyrics
I have this thing where I get older, but just never wiser
Midnights become my afternoons
When my depression works the graveyard shift, all of the people
I've ghosted stand there in the room

I should not be left to my own devices
They come with prices and vices
I end up in crisis
(Tale as old as time)
I wake up screaming from dreaming
One day, I'll watch as you're leaving
'Cause you got tired of my scheming
(For the last time)

It's me, hi
I'm the problem, it's me
At teatime, everybody agrees
I'll stare directly at the sun, but never in the mirror
It must be exhausting always rooting for the anti-hero

Sometimes, I feel like everybody is a sexy baby
And I'm a monster on the hill
Too big to hang out, slowly lurching toward your favorite city
Pierced through the heart, but never killed
See Taylor Swift LiveGet tickets as low as $80You might also like
Did you hear my covert narcissism I disguise as altruism
Like some kind of congressman?
(A tale as old as time)
I wake up screaming from dreaming
One day, I'll watch as you're leaving
And life will lose all its meaning
(For the last time)

It's me, hi
I'm the problem, it's me (I'm the problem, it's me)
At teatime, everybody agrees
I'll stare directly at the sun, but never in the mirror
It must be exhausting always rooting for the anti-hero

I have this dream my daughter-in-law kills me for the money
She thinks I left them in the will
The family gathers 'round and reads it and then someone screams out
""She's laughing up at us from Hell""

It's me, hi
I'm the problem, it's me
It's me, hi
I'm the problem, it's me
It's me, hi
Everybody agrees, everybody agrees
It's me, hi (Hi)
I'm the problem, it's me (I'm the problem, it's me)
At teatime (Teatime), everybody agrees (Everybody agrees)
I'll stare directly at the sun, but never in the mirror
It must be exhausting always rooting for the anti-hero73Embed","[['neutral'], ['neutral'], ['disappointment', 'sadness'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['optimism', 'neutral'], ['annoyance', 'neutral'], ['neutral'], ['neutral'], ['neutral'], ['approval', 'neutral'], ['neutral'], ['neutral'], ['admiration', 'neutral'], ['neutral'], ['neutral'], ['neutral'], ['approval', 'optimism'], ['neutral'], ['curiosity'], ['neutral'], ['neutral'], ['optimism', 'neutral'], ['sadness'], ['neutral'], ['neutral'], ['neutral'], ['approval', 'neutral'], ['neutral'], ['neutral'], ['fear'], ['neutral'], ['neutral'], ['amusement'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['approval'], ['neutral'], ['neutral'], ['approval'], ['neutral'], ['neutral']]"
38,38,Dua Lipa - Don't Start Now,"150 ContributorsTranslationsTürkçeEspañolСрпскиРусскийPortuguêsPolskiItalianoDeutschFrançaisفارسیNederlandsDon’t Start Now Lyrics
If you don't wanna see me

Did a full one-eighty, crazy
Thinking 'bout the way I was
Did the heartbreak change me? Maybe
But look at where I ended up

I'm all good already
So moved on, it's scary
I'm not where you left me at all, so

If you don't wanna see me dancing with somebody
If you wanna believe that anything could stop me

Don't show up, don't come out
Don't start caring about me now
Walk away, you know how
Don't start caring about me now

Aren't you the guy who tried to
Hurt me with the word ""goodbye""?
Though it took some time to survive you
I'm better on the other side
See Dua Lipa LiveGet tickets as low as $92You might also like
I'm all good already
So moved on, it's scary
I'm not where you left me at all, so

If you don't wanna see me dancing with somebody
If you wanna believe that anything could stop me
(Don't, don't, don't)

Don't show up, don't come out
Don't start caring about me now
Walk away, you know how
Don't start caring about me now ('Bout me now, 'bout me)

Up, up
Don't come out, out, out
Don't show up, up, up
Don't start now (Oh)
Up, up
Don't come out, out
I'm not where you left me at all, so

If you don't wanna see me dancing with somebody
If you wanna believe that anything could stop me
Don't show up (Don't show up), don't come out (Don't come out)
Don't start caring about me now ('Bout me now)
Walk away (Walk away), you know how (You know how)
Don't start caring about me now (So)

Up, up
Don't come out, out, out
Don't show up, up, up
Walk away, walk away (So)
Up, up
Don't come out, out, out
Don't show up, up, up
Walk away, walk away, oh109Embed","[['neutral'], ['excitement', 'joy', 'neutral'], ['neutral'], ['confusion', 'curiosity'], ['realization'], ['relief'], ['fear'], ['neutral'], ['neutral'], ['neutral'], ['disapproval', 'neutral'], ['anger'], ['annoyance', 'neutral'], ['anger'], ['curiosity'], ['confusion', 'curiosity'], ['realization', 'neutral'], ['approval', 'caring', 'neutral'], ['neutral'], ['relief'], ['fear'], ['neutral'], ['neutral'], ['neutral'], ['disapproval'], ['disapproval', 'neutral'], ['anger'], ['annoyance', 'neutral'], ['sadness'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['disapproval', 'neutral'], ['annoyance'], ['anger', 'annoyance'], [], ['neutral'], ['neutral'], ['neutral'], ['anger'], ['neutral'], ['neutral'], ['neutral'], ['anger', 'neutral']]"
39,39,Tory Lanez - The Color Violet,"69 ContributorsTranslationsTürkçeDeutschالعربيةEspañolThe Color Violet Lyrics
I took my drugs and took my lovin' when I left out the spot
I left the party with a Barbie, marking X on the dot
She calls my phone up, but I told her, ""I'm a loner"" (Uh)
But she likes my watch and my droptop and my persona (Uh)
We hit the highway, one-five-five with my whole foot on the dash
She's in my ear, she's got no fear, she could care less if we crash

But on my radar, I've got some nerve to play hard
I waited for my chance, but playboys, we don't dance, dance, dance

I lost my heart (Uh)
Speedin' car, goin' ninety in the rain
Shе took my heart, filled it with nothin' but pain
This beat in my dancе is not for romance
I wanna stay, but playboys, we don't dance, dance, dance (I)

So I won't dance again (I), oh, baby
No, I won't dance again (That's why), oh, yeah (Uh)
No, I won't dance again (I)
No, I won't dance again
Pretty baby, ooh
You might also like

Uh
Face in the daylight, wastin' time on the stars in the sky
She's got my pager, blankets of love fall on my eyes
Then I'm reminded, love don't come 'til you find it
I just hope that it's workin', I'm yearnin', I'm searchin', uh
The afterparty was on Wilson and 73rd
You got the notion that somebody else was with me first

But on my radar, you had some nerve to play hard
You took away my chance, but playboys, we don't dance, dance, dance

I lost my heart (Uh)
Speedin' car goin' ninety in the rain
She took my heart, filled it with nothin' but pain
This beat in my dance is not for romance
I wanna stay, but playboys, we don't dance, dance, dance (I)

So I won't dance again (I), oh, baby
No, I won't dance again (That's why), oh, yeah (Uh)
No, I won't dance again (I)
No, I won't dance again
Pretty baby, ooh13Embed","[['caring', 'sadness', 'neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['disappointment', 'sadness'], ['neutral'], ['sadness'], ['neutral'], ['neutral'], ['annoyance', 'neutral'], ['disapproval', 'neutral'], ['disapproval'], ['disapproval'], ['admiration'], ['confusion', 'neutral'], ['neutral'], ['neutral'], ['love'], ['love'], ['optimism'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['disappointment', 'sadness'], ['neutral'], ['sadness'], ['disapproval', 'neutral'], ['neutral'], ['annoyance', 'neutral'], ['disapproval', 'neutral'], ['disapproval'], ['disapproval'], ['admiration']]"
40,40,Alec Benjamin - Let Me Down Slowly,"123 ContributorsTranslationsไทย / Phasa ThaiFrançaisفارسیTürkçeالعربيةItalianoLet Me Down Slowly Lyrics
This night is cold in the kingdom
I can feel you fade away
From the kitchen to the bathroom sink and
Your steps keep me awake

Don't cut me down, throw me out, leave me here to waste
I once was a man with dignity and grace
Now I'm slipping through the cracks of your cold embrace
So please, please

Could you find a way to let me down slowly?
A little sympathy, I hope you can show me
If you wanna go, then I'll be so lonely
If you're leaving, baby let me down slowly
Let me down, down
Let me down, down
Let me down, let me down
Down, let me down, down
Let me down
If you wanna go, then I'll be so lonely
If you're leaving, baby let me down slowly

Cold skin, drag my feet on the tile
As I'm walking down the corridor
And I know we haven't talked in a while
So I'm looking for an open door
See Alec Benjamin LiveGet tickets as low as $40You might also like
Don't cut me down, throw me out, leave me here to waste
I once was a man with dignity and grace
Now I'm slipping through the cracks of your cold embrace
So please, please

Could you find a way to let me down slowly?
A little sympathy, I hope you can show me
If you wanna go, then I'll be so lonely
If you're leaving, baby let me down slowly
Let me down, down
Let me down, down
Let me down, let me down
Down, let me down, down
Let me down
If you wanna go, then I'll be so lonely
If you're leaving, baby let me down slowly

And I can't stop myself from falling down
And I can't stop myself from falling down
And I can't stop myself from falling down
And I can't stop myself from falling down

Could you find a way to let me down slowly?
A little sympathy, I hope you can show me
If you wanna go, then I'll be so lonely
If you're leaving, baby let me down slowly
Let me down, down
Let me down, down
Let me down, let me down
Down, let me down, down
Let me down
If you wanna go, then I'll be so lonely
If you're leaving, baby let me down slowly
If you wanna go, then I'll be so lonely
If you're leaving, baby let me down slowly103Embed","[['neutral'], ['caring', 'neutral'], ['neutral'], ['neutral'], ['anger', 'disapproval'], ['realization'], ['neutral'], ['neutral'], ['caring', 'curiosity'], ['optimism'], ['disappointment', 'sadness'], ['caring', 'neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['disappointment', 'sadness'], ['caring', 'neutral'], ['neutral'], ['neutral'], ['realization', 'neutral'], ['neutral'], ['optimism', 'neutral'], ['anger', 'disapproval'], ['realization'], ['neutral'], ['neutral'], ['caring', 'curiosity'], ['optimism'], ['disappointment', 'sadness'], ['caring', 'neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['disappointment', 'sadness'], ['caring', 'neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['caring', 'curiosity'], ['optimism'], ['disappointment', 'sadness'], ['caring', 'neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['disappointment', 'sadness'], ['caring', 'neutral'], ['disappointment', 'sadness'], ['neutral']]"
