,Unnamed: 0,artist_title,lyrics,emotions
20,20,Dermot Kennedy - Giants,"25 ContributorsTranslationsTürkçeGiants Lyrics
We used to be giants (Ooh-ooh)
When did we stop? (Ooh-ooh)
Just say the word and I'll be yours
You know I never forgot

The hope and the hurt
Has lived inside of me (Ooh-ooh)
But there's gold in the dirt
I never took the time to see (Ooh-ooh)
But I knew of its worth
When you walked beside of me (Ooh-ooh)
And my hand fit in yours
Like a bird would find the breeze

We used to be giants (Ooh-ooh)
When did we stop? (Ooh-ooh)
Just say the word and I'll be yours
You know I never forgot
We were the song in the silence (Ooh-ooh)
But time catches up (Ooh-ooh)
Just say the word and I'll be yours
You know I never forgot
You might also like
I knew from the start
You'd be the one to set me free (Ooh-ooh)
That day in the park
When the hurt would hide from me (Ooh-ooh)
Those eyes used to know me, it's been way too long
You are the moon and the stars, and all they gaze upon (Ooh-ooh)
Time won't ever move slowly, what you waiting on?
Yeah, what you waiting on?

We used to be giants (Ooh-ooh)
When did we stop? (Ooh-ooh)
Just say the word and I'll be yours
You know I never forgot
We were the song in the silence (Ooh-ooh)
But time catches up (Ooh-ooh)
Just say the word and I'll be yours
You know I never forgot, yeah

Darlin' (I still love you, though)
Just say you will (I still love you, though)
Will you remember those times (I still love you, though)
That I have held until (I still love you, though)
Tonight? (I still love you, though)
If you say you will (I still love you, though)
I'll leave it all behind (I still love you, though)
Don't you remember those times? (I still love you, though)
We used to be giants
So, when did we stop?
Just say the word and I'll be yours
You know I never forgot
We were the song in the silence (Ooh-ooh)
But time catches up (Ooh-ooh)
Just say the word and I'll be yours
You know I never forgot

We used to be giants (Ooh-ooh)
Giants (Ooh-ooh, I still love you, though)
Oh, I still love you, though (Ooh-ooh)
I still love you, though (Ooh-ooh)Embed","[['realization', 'neutral'], ['curiosity'], ['caring', 'neutral'], ['realization'], ['neutral'], ['excitement', 'joy'], ['neutral'], ['excitement', 'joy', 'neutral'], ['approval'], ['joy', 'neutral'], ['neutral'], ['neutral'], ['realization', 'neutral'], ['curiosity'], ['caring', 'neutral'], ['realization'], ['joy'], ['neutral'], ['caring', 'neutral'], ['realization'], ['confusion', 'neutral'], ['approval', 'neutral'], ['joy', 'neutral'], ['joy', 'neutral'], ['neutral'], ['realization', 'neutral'], ['neutral'], ['curiosity', 'neutral'], ['curiosity', 'neutral'], ['realization', 'neutral'], ['curiosity'], ['caring', 'neutral'], ['realization'], ['joy'], ['neutral'], ['caring', 'neutral'], ['realization'], ['love'], ['love'], ['love'], ['love'], ['love'], ['love'], ['love'], ['love'], ['neutral'], ['curiosity'], ['caring', 'neutral'], ['realization'], ['joy'], ['neutral'], ['caring', 'neutral'], ['realization'], ['realization', 'neutral'], ['joy', 'love'], ['love'], ['love']]"
21,21,Joel Corry - Head & Heart,"36 ContributorsTranslationsDeutschEspañolHead & Heart Lyrics
Bum-bum-ba-dum, bum-bum, bum-bum-ba-dum
Bum-bum-ba-dum, bum-bum, bum-bum-ba-da-dum

Oh my God, oh my God, this feeling's just begun
Saying things I've never said, doing things I've never done (Ha)
Oh my God, oh my God, when I see you I should run
But I'm frozen in motion and my head tells me to stop
Tells me to stop

Feeling feelings I feel about us (Hmm)
Try to fight it, but it's never enough
My heart is certain it's more than a crush
'Cause I'm frozen in motion and my head tells me to stop

But my heart goes
Bum-bum-ba-dum, bum-bum, bum-bum-ba-dum
Bum-bum-ba-dum, bum-bum, bum-bum-ba-da-dum
'Cause my heart goes
Bum-bum-ba-dum, bum-bum, bum-bum-ba-dum
Bum-bum-ba-dum, bum-bum, bum-bum-ba-da-dum

Oh, oh my God, oh my God, can't believe what I've become (Ha)
I'm thinking things I shouldn't think, singing songs I've never sung
Oh, oh my God, oh my God, when I see you I should run
But I'm frozen in motion and my head tells me to stop
Tells me to stop
You might also like
Feeling feelings I feel about us (Hmm)
Try to fight it, but it's never enough ('Cause my heart)
My heart is certain it's more than a crush
'Cause I'm frozen in motion and my head tells me to stop

But my heart goes
Bum-bum-ba-dum, bum-bum, bum-bum-ba-dum
Bum-bum-ba-dum, bum-bum, bum-bum-ba-da-dum
'Cause my heart goes
Bum-bum-ba-dum, bum-bum, bum-bum-ba-dum (Mmm)
Bum-bum-ba-dum, bum-bum, bum-bum-ba-da-dum
But my heart goes
Bum-bum-ba-dum, bum-bum, bum-bum-ba-dum (Yeah)
Bum-bum-ba-dum, bum-bum, bum-bum-ba-da-dum
'Cause my heart goes
Bum-bum-ba-dum, bum-bum, bum-bum-ba-dum (Ta-da-ra, da)
Bum-bum-ba-dum, bum-bum, bum-bum-ba-da-dum

My head and my heart (Head and heart)
My head and my heart (Head and heart)
I can't tell 'em apart (My mind)
My head tells me to run (Run, run, run), but I can't
'Cause my heart goes
Bum-bum-ba-dum, bum-bum, bum-bum-ba-dum (Oh)
Bum-bum-ba-dum, bum-bum, bum-bum-ba-da-dum
'Cause my heart goes
Bum-bum-ba-dum, bum-bum, bum-bum-ba-dum (My head and heart)
Bum-bum-ba-dum, bum-bum, bum-bum-ba-da-dum (Oh)

Oh my God, oh my God, this feeling's just begun
Saying things I've never said, doing things I've never done
Oh my God, oh my God, when I see you I should run (Yeah)
But I'm frozen in motion and my head tells me to stop
But my heart goes9Embed","[['neutral'], ['neutral'], ['surprise'], ['neutral'], ['surprise'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['love', 'realization'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['surprise'], ['neutral'], ['surprise'], ['neutral'], ['neutral'], ['confusion', 'neutral'], ['neutral'], ['neutral'], ['love', 'realization'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['disapproval', 'neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['surprise'], ['neutral'], ['surprise'], ['neutral'], ['neutral']]"
22,22,Dermot Kennedy - Power Over Me,"31 ContributorsTranslationsDeutschPower Over Me Lyrics
I wanna be king in your story
I wanna know who you are
I want your heart to beat for me
Oh, I
Want you to sing to me softly
'Cause then I'm outrunning the dark
That's all that love ever taught me
Oh, I

Call and I'll rush out
All out of breath now

You've got that power over me, my my
Everything I hold dear resides in those eyes
You've got that power over me, my my
The only one I know, the only one on my mind
You've got that power over me (My my)
You've got that power over me (My my)
You've got that power over me

Remember the lake in the moonlight?
Remember you shivered and shone?
I'll never forget what you looked like on that night
But I know that time's gonna take me
I know that day's gonna come
I just want the devil to hate me
Oh, I
You might also like
Call and I'll rush out
All out of breath now

You've got that power over me, my my
Everything I hold dear resides in those eyes
You've got that power over me, my my
The only one I know, the only one on my mind
You've got that power over me (My my)
You've got that power over me (My my)
You've got that power over me

It was all in doubt, they were all around

So we hide away and never tell
You decide if darkness knows you well
That lesson of love, all that it was
I need you to see

You've got that power over me, my my
Everything I hold dear resides in those eyes
You've got that power over me, my my
The only one I know, the only one on my mind
You've got that power over me
(Woo)
I know that I let her down, no
Let her down, no

You've got that power over me, my my
Everything I hold dear resides in those eyes
Got that power over me, my my
The only one I know, the only one on my mind
You've got that power over me14Embed","[['desire', 'excitement'], ['curiosity', 'neutral'], ['caring', 'desire'], ['neutral'], ['desire', 'neutral'], ['neutral'], ['love'], ['neutral'], ['neutral'], ['neutral'], ['approval', 'excitement'], ['neutral'], ['approval', 'excitement'], ['neutral'], ['approval'], ['approval'], ['approval', 'caring'], ['curiosity'], ['curiosity', 'neutral'], ['neutral'], ['neutral'], ['optimism'], ['desire'], ['neutral'], ['confusion', 'neutral'], ['neutral'], ['neutral'], ['approval', 'excitement'], ['neutral'], ['approval', 'excitement'], ['neutral'], ['approval'], ['approval'], ['approval', 'caring'], ['confusion', 'neutral'], ['neutral'], ['neutral'], ['love'], ['neutral'], ['approval', 'excitement'], ['neutral'], ['approval', 'excitement'], ['neutral'], ['approval', 'caring'], ['admiration', 'excitement'], ['caring'], ['neutral'], ['approval', 'excitement'], ['neutral'], ['neutral'], ['neutral'], ['neutral']]"
23,23,James Arthur - Say You Won't Let Go,"150 ContributorsTranslationsΕλληνικάTürkçePortuguêsDeutschالعربيةBahasa IndonesiaSay You Won’t Let Go Lyrics
I met you in the dark, you lit me up
You made me feel as though I was enough
We danced the night away, we drank too much
I held your hair back when you were throwin' up

Then, you smiled over your shoulder
For a minute, I was stone-cold sober
I pulled you closer to my chest
And you asked me to stay over
I said, ""I already told ya
I think that you should get some rest""

I knew I loved you then, but you'd never know
'Cause I played it cool when I was scared of letting go
I knew I needed you, but I never showed
But I wanna stay with you until we're grey and old

Just say you won't let go
Just say you won't let go

I'll wake you up with some breakfast in bed
I'll bring you coffee with a kiss on your head
And I'll take the kids to school, wave them goodbye
And I'll thank my lucky stars for that night
See James Arthur LiveGet tickets as low as $38You might also like
When you looked over your shoulder
For a minute, I forget that I'm older
I wanna dance with you right now, woah
And you look as beautiful as ever
And I swear that every day, you'll get better
You make me feel this way somehow

I'm so in love with you and I hope you know
Darlin', your love is more than worth its weight in gold
We've come so far, my dear, look how we've grown
And I wanna stay with you until we're grey and old

Just say you won't let go
Just say you won't let go

I wanna live with you even when we're ghosts
'Cause you were always there for me when I needed you most

I'm gonna love you till my lungs give out
I promise till death we part, like in our vows
So, I wrote this song for you, now everybody knows
That it's just you and me till we're grey and old
Just say you won't let go
Just say you won't let go
Just say you won't let go
Oh, just say you won't let go153Embed","[['neutral'], [], ['neutral'], ['caring', 'neutral'], ['neutral'], ['neutral'], ['caring'], ['neutral'], ['neutral'], ['caring'], ['love'], ['admiration', 'approval'], ['neutral'], ['caring', 'neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['gratitude'], ['optimism', 'neutral'], ['neutral'], ['realization', 'neutral'], ['approval', 'excitement'], ['admiration'], ['caring', 'optimism'], ['neutral'], ['love'], ['love'], ['admiration', 'realization'], ['neutral'], ['neutral'], ['neutral'], ['approval', 'caring', 'desire'], ['caring', 'neutral'], ['love'], ['approval', 'neutral'], ['approval', 'love', 'neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral']]"
24,24,Wham! - Last Christmas,"88 ContributorsTranslationsDeutschFrançaisNederlandsChinese TraditionalLast Christmas Lyrics
(Happy Christmas)
Ah, ah-ah
Ooh-woah
Oh-oh

Last Christmas, I gave you my heart
But the very next day, you gave it away
This year, to save me from tears
I'll give it to someone special
Last Christmas, I gave you my heart
But the very next day, you gave it away (You gave it away)
This year, to save me from tears
I'll give it to someone special (Special)

Once bitten and twice shy
I keep my distance, but you still catch my eye
Tell me, baby, do you recognise me?
Well, it's been a year, it doesn't surprise me
""Happy Christmas,"" I wrapped it up and sent it
With a note saying, ""I love you,"" I meant it
Now I know what a fool I've been
But if you kissed me now, I know you'd fool me again
You might also like
Last Christmas, I gave you my heart
But the very next day, you gave it away (You gave it away)
This year, to save me from tears
I'll give it to someone special (Special)
Last Christmas, I gave you my heart
But the very next day, you gave it away
This year, to save me from tears
I'll give it to someone special (Special, oh)
Oh, oh, baby

A crowded room, friends with tired eyes
I'm hiding from you and your soul of ice
My God, I thought you were someone to rely on
Me? I guess I was a shoulder to cry on
A face of a lover with a fire in his heart
A man undercover, but you tore me apart
Ooh-ooh
Now I've found a real love, you'll never fool me again

Last Christmas, I gave you my heart
But the very next day, you gave it away (You gave it away)
This year, to save me from tears
I'll give it to someone special (Special)
Last Christmas, I gave you my heart
But the very next day, you gave it away (You gave me away)
This year, to save me from tears
I'll give it to someone special (Special)
A face on a lover with a fire in his heart (I gave you my heart)
A man undercover, but you tore him apart
Maybe next year
I'll give it to someone, I'll give it to someone special

Special
Someone
Someone
I'll give it to someone, I'll give it to someone special
Who give me something in return
(I'll give it to someone, I'll give it to someone)
Hold my heart and watch it burn
I'll give it to someone, I'll give it to someone special
I thought you were here to stay
How could you love me for a day?
I thought you were someone special
I gave you my heart
I'll give it to someone, I'll give it to someone

Last Christmas, I gave you my heart
You gave it away
I'll give it to someone, I'll give it to someone
La-la
La-la-la-la-la
La-la
La-la-la-la-la
La-la-la-la-la-la-la
La-la-la-la-la-la-la-la
La-la-la
La-la-la-la-la
La-la-la-la-la
La-la-la-la-la-la-la
La-la-la-la-la-la-la-la17Embed","[['excitement', 'joy', 'neutral'], ['neutral'], ['excitement', 'surprise'], ['neutral'], ['love'], ['neutral'], ['neutral'], ['desire', 'neutral'], ['love'], ['disappointment', 'neutral'], ['neutral'], ['desire', 'neutral'], ['neutral'], ['neutral'], ['curiosity'], ['disappointment', 'realization'], ['excitement'], ['love'], ['annoyance'], ['anger', 'annoyance'], ['confusion', 'neutral'], ['love'], ['disappointment', 'neutral'], ['neutral'], ['desire', 'neutral'], ['love'], ['neutral'], ['neutral'], ['desire', 'neutral'], ['neutral'], ['neutral'], ['neutral'], ['disappointment', 'surprise'], ['sadness', 'neutral'], ['neutral'], ['disappointment', 'neutral'], ['excitement', 'joy'], ['love', 'neutral'], ['love'], ['disappointment', 'neutral'], ['neutral'], ['desire', 'neutral'], ['love'], ['disappointment'], ['neutral'], ['desire', 'neutral'], ['love', 'neutral'], ['neutral'], ['optimism', 'neutral'], ['desire'], ['neutral'], ['neutral'], ['neutral'], ['desire'], ['neutral'], ['neutral'], ['sadness', 'neutral'], ['desire'], ['neutral'], ['curiosity', 'love'], ['realization'], ['approval', 'love'], ['neutral'], ['love'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral']]"
25,25,Post Malone - Sunflower - Spider-Man: Into the Spider-Verse,"2 ContributorsPost Malone Essentials Lyrics1. Post Malone- Circles
2. Post Malone- Wow
3. Saweetie- Tap In (feat. Post Malone, DaBaby & Jack Harlow)
4. Post Malone- Goodbyes (feat. Young Thug)
5. Tyla Yaweh- Tommy Lee (feat. SAINt JHN & Post Malone) 
6. Post Malone & Swae Lee- Sunflower (Spider-Man: Into the Spider-Verse)
7. Post Malone- rockstar (feat. 21 Savage)
8. Post Malone- Take What You Want (feat. Ozzy Osbourne & Travis Scott)
9. Post Malone- Better Now
10. Post Malone- Enemies (feat. DaBaby)
11. Post Malone- Congratulations (feat. Quavo)
12. Post Malone- Psycho (feat. Ty Dolla $ign)
13. Post Malone- White Iverson
14. Post Malonе- Saint-Tropez
15. Post Malone- I Fall Apart
16. 21 Savage- all my friеnds
17. Post Malone- Ball For Me (feat. Nicki Minaj)
18. Post Malone- Spoil My Night (feat. Swae Lee)
19. Tiësto & Dzeko- Jackie Chan (feat. Premo & Post Malone)
20. Post Malone- Go Flex
21. French Montana- Writing on the Wall (feat. Post Malone, Cardi B & Rvssian)
22. Post Malone- Rich & SadYou might also likeEmbed","[['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['admiration'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral']]"
26,26,Drake - One Dance,"305 ContributorsTranslationsTürkçeEspañolPolskiDeutschFrançaisOne Dance Lyrics
Baby, I like your style

Grips on your waist, front way, back way
You know that I don't play
Streets not safe but I never run away
Even when I'm away
Oti, oti
There's never much love when we go OT
I pray to make it back in one piece
I pray, I pray

That's why I need a one dance
Got a Hennessy in my hand
One more time 'fore I go
Higher powers taking a hold on me
I need a one dance
Got a Hennessy in my hand
One more time 'fore I go
Higher powers taking a hold on me
Baby, I like your style
You might also like
Strength and guidance
All that I'm wishing for my friends
Nobody makes it from my ends
I had to bust up the silence
You know you gotta stick by me
Soon as you see the text, reply me
I don't wanna spend time fighting
We've got no time, and that's why

I need a one dance
Got a Hennessy in my hand
One more time 'fore I go
Higher powers taking a hold on me
I need a one dance
Got a Hennessy in my hand
One more time 'fore I go
Higher powers taking a hold on me

Got a pretty girl and she love me long time
Wine it, wine it, she love me long time
Oh, yeah, very long time
Back up, back up, back up, and wine am
Back up, back up, and wine am, girl, just
Back up, back up, back up, and wine am
Oh, yeah, very long time
Back, up, back up and wine am, girl
Oh, tell me, I need to know
Where do you wanna go?
'Cause if you're down, I'll take it slow
Make you lose control

Where, where, where
Where, where, where, where (Oh, yeah, very long time)
Where, where, where (Back up, back up, and wine am, girl)
Where, where, where, where
'Cause if you're down (Back up, back up, and–)
'Cause if you're down (Back up, back up, and–)
'Cause if you're down (Back up, back up, and–)

I need a one dance (Where, where, where)
Got a Hennessy in my hand (Where, where, where, where)
One more time 'fore I go (Where)
Higher powers taking a hold on me (Where, where, where, where)
I need a one dance
Got a Hennessy in my hand
One more time 'fore I go
Higher powers taking a hold on me
How do you spell ""Hennessy?""
I put two ""N""s and two ""S""es, is it like that? Hen... Henn... Henn...
It's definitely not showing up
I know ""Hennessy"" has two ""S""es for sure, so I'm gonna take out one of the ""N""s234Embed","[['admiration', 'love'], ['neutral'], ['neutral'], ['realization', 'neutral'], ['neutral'], ['neutral'], ['love', 'neutral'], ['caring', 'desire'], ['caring', 'neutral'], ['approval', 'neutral'], ['neutral'], ['neutral'], ['neutral'], ['approval', 'neutral'], ['neutral'], ['neutral'], ['neutral'], ['admiration', 'love'], ['confusion', 'neutral'], ['neutral'], ['desire', 'optimism'], ['neutral'], ['annoyance', 'neutral'], ['neutral'], ['neutral'], ['disapproval'], ['neutral'], ['approval', 'neutral'], ['neutral'], ['neutral'], ['neutral'], ['approval', 'neutral'], ['neutral'], ['neutral'], ['neutral'], ['love'], ['love'], ['neutral'], ['joy', 'neutral'], ['neutral'], ['joy', 'neutral'], ['neutral'], ['neutral'], ['curiosity', 'neutral'], ['curiosity', 'neutral'], ['neutral'], ['annoyance', 'neutral'], ['neutral'], ['curiosity', 'neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['approval', 'desire'], ['neutral'], ['neutral'], ['neutral'], ['approval', 'neutral'], ['neutral'], ['neutral'], ['neutral'], ['curiosity'], ['curiosity', 'neutral'], ['neutral'], ['neutral']]"
27,27,Olivia Rodrigo - drivers license,"402 ContributorsTranslationsTürkçeEspañolРусскийPortuguêsPortuguêsNorsk (bokmål / riksmål)日本語ItalianoDeutschFrançaisفارسیDanskहिन्दीPolskiNederlandsالعربيةChinese Traditional​drivers license Lyrics
I got my driver's license last week
Just like we always talked about
'Cause you were so excited for me
To finally drive up to your house
But today, I drove through the suburbs
Crying 'cause you weren't around

And you're probably with that blonde girl
Who always made me doubt
She's so much older than me
She's everything I'm insecure about
Yeah, today, I drove through the suburbs
'Cause how could I ever love someone else?

And I know we weren't perfect, but I've never felt this way for no one
And I just can't imagine how you could be so okay now that I'm gone
Guess you didn't mean what you wrote in that song about me
'Cause you said forever, now I drive alone past your street

And all my friends are tired
Of hearing how much I miss you, but
I kinda feel sorry for them
'Cause they'll never know you the way that I do
Yeah, today, I drove through the suburbs
And pictured I was driving home to you
See Olivia Rodrigo LiveGet tickets as low as $27You might also like
And I know we weren't perfect, but I've never felt this way for no one, oh
And I just can't imagine how you could be so okay now that I'm gone
I guess you didn't mean what you wrote in that song about me
'Cause you said forever, now I drive alone past your street

Red lights, stop signs
I still see your face in the white cars, front yards
Can't drive past the places we used to go to
'Cause I still fuckin' love you, babe (Ooh, ooh-ooh, ooh, ooh-ooh)
Sidewalks we crossed
I still hear your voice in the traffic, we're laughing
Over all the noise
God, I'm so blue, know we're through
But I still fuckin' love you, babe (Ooh, ooh-ooh, ooh, ooh-ooh)

I know we weren't perfect, but I've never felt this way for no one
And I just can't imagine how you could be so okay now that I'm gone
Guess you didn't mean what you wrote in that song about me
'Cause you said forever, now I drive alone past your street
Yeah, you said forever, now I drive alone past your street379Embed","[['neutral'], ['approval', 'neutral'], ['excitement'], ['neutral'], ['neutral'], ['sadness'], ['neutral'], ['neutral'], ['neutral'], ['approval', 'realization'], ['neutral'], ['curiosity', 'love'], ['disappointment'], ['caring', 'sadness'], ['neutral'], ['neutral'], ['neutral'], ['disappointment', 'sadness'], ['caring', 'remorse'], ['neutral'], ['neutral'], ['neutral'], ['optimism', 'neutral'], ['disappointment', 'realization'], ['caring', 'sadness'], ['optimism', 'neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['love'], ['neutral'], ['amusement'], ['neutral'], ['realization', 'surprise'], ['love'], ['disappointment', 'realization'], ['caring', 'sadness'], ['neutral'], ['neutral'], ['neutral']]"
28,28,Fleetwood Mac - Everywhere - 2017 Remaster,"1 ContributorWomen of Rock LyricsStevie Nicks - Edge of Seventeen (2016 Remaster)
Joan Jett & The Blackhearts - I Love Rock 'N Roll
Blondie - One Way Or Another
The Cranberries - Zombie
4 Non Blondes - What's Up?
Big Brother & The Holding Company - Piece of My Heart (feat. Janis Joplin)
Heart - Barracuda
Pat Benatar - Hit Me With Your Best Shot (1999 Digital Remaster)
Alabama Shakes - Don't Wanna Fight
Amy Winehouse - Back To Black
K.Flay - Blood In The Cut
HAIM - The Wire
Hole - Celebrity Skin
Tash Sultana - Jungle (Radio Edit)
Florence + The Machine - Dog Days Are Over
Saint Agnes - Welcome to Silvertown
Alanis Morissette - You Oughta Know (2015 Remaster)
LP - Lost on You
Patti Smith - Because the Night
Joan Jett & The Blackhearts - I Hate Myself for Loving You
Paramore - Misery Business
Carly Simon - You're so Vain
Fleetwood Mac - Dreams (2004 Remaster)
Elle King - Ex's & Oh's
The Cardigans - Lovefool
Dorothy - Raise Hell
No Doubt - Just A Girl
Hannah Wicklund & The Steppin Stones - Bomb Through the Breeze
The Interrupters - She's Kerosene
The Ting Tings - Shut Up and Let Me Go
The Breeders - Cannonball
Meg Myers - Running Up That Hill
Annie Lennox - I Put A Spell On You
Grace Potter & The Nocturnals - Paris (Ooh La La)
Jade Bird - I Get No Joy
The Runaways - Cherry Bomb
Yeah Yeah Yeahs - Heads Will Roll (A-Trak Remix Radio Edit)
PJ Harvey - Down By The Water
Bishop Briggs - River
Fleetwood Mac - Everywhere (2017 Remaster)
YONAKA - Teach Me To Fight
Juliet Simms - It’s A Man’s, Man’s, Man’s World (The Voice Performance)
Mazzy Star - Fade Into You
Letters To Cleo - I Want You To Want Me (Soundtrack)
Halestorm - I Miss The Misery
The New Respects - Trouble
Grace Mitchell - Kids (Ain't All Right)
The Pretty Reckless - Take Me Down
PVRIS - You and I
Garbage - #1 Crush
Joan Jett & The Blackhearts - Crimson and Clover
Dead Sara - Weatherman
Bleached - Wednesday Night Melody
Evanescence - Bring Me To Life
The Kills - Future Starts Slow
Björk - Army Of Me
Jefferson Airplane - Somebody to Love
Emily Wolfe - Atta Blues
The Beaches - Give It Up
'Til Tuesday - Voices Carry (Single Mix)
Edie Brickell & New Bohemians - What I Am
Best Coast - Feeling Ok
The Go-Go's - We Got The Beat (Single Mix)
Metric - Help I'm Alive
The Aces - Stuck
Rilo Kiley - Portions for Foxes
MS MR - Hurricane
Luscious Jackson - Naked Eye
Flyleaf - All Around Me
Gin Wigmore - Black Sheep
Marmozets - Captivate You
Lana Del Rey - Young And Beautiful
Kendra Morris - Banshee
Tigress - Power Lines
First Aid Kit - My Silver Lining
L7 - Pretend We're Dead
In This Moment - Oh Lord
New Years Day - Skeletons
Eliot Sumner - Halfway To Hell
Veruca Salt - Seether
Of Monsters and Men - Crystals
Joan Jett & The Blackhearts - Cherry Bomb
Lita Ford - Kiss Me Deadly
Indigo Girls - Closer to Fine
Melissa Etheridge - Like The Way I Do
Lissie - Daughters
Brandi Carlile - The Story
Cilver - I'm America
Kate Bush - This Woman's Work
BLOXX - Curtains
The Regrettes - California Friends
Liz Phair - Never Said (Remastered)Embed","[['admiration', 'love'], ['neutral'], ['neutral'], ['curiosity', 'neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['gratitude', 'neutral'], ['neutral'], ['disappointment', 'neutral'], ['neutral'], ['anger'], ['neutral'], ['admiration', 'neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['anger', 'neutral'], ['neutral'], ['neutral'], ['amusement', 'neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['desire', 'neutral'], ['disappointment', 'neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['disgust', 'neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['admiration', 'love'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['admiration'], ['excitement', 'neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['admiration', 'neutral'], ['neutral'], ['neutral'], ['neutral'], ['admiration'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['excitement', 'neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral']]"
29,29,Billie Eilish - bad guy,"347 ContributorsTranslationsHrvatskiTürkçeSvenskaEspañolРусскийRomânăPortuguêsPolskiItalianoHebrewDeutschFrançaisفارسیNederlandsDanskChinese TraditionalΕλληνικάالعربيةไทย / Phasa Thai​bad guy Lyrics
White shirt now red, my bloody nose
Sleepin', you're on your tippy toes
Creepin' around like no one knows
Think you're so criminal
Bruises on both my knees for you
Don't say thank you or please
I do what I want when I'm wanting to
My soul? So cynical

So you're a tough guy
Like it really rough guy
Just can't get enough guy
Chest always so puffed guy
I'm that bad type
Make your mama sad type
Make your girlfriend mad tight
Might seduce your dad type
I'm the bad guy
Duh

I'm the bad guy

I like it when you take control
Even if you know that you don't
Own me, I'll let you play the role
I'll be your animal
My mommy likes to sing along with me
But she won't sing this song
If she reads all the lyrics
She'll pity the men I know
See Billie Eilish LiveGet tickets as low as $94You might also like
So you're a tough guy
Like it really rough guy
Just can't get enough guy
Chest always so puffed guy
I'm that bad type
Make your mama sad type
Make your girlfriend mad tight
Might seduce your dad type
I'm the bad guy
Duh

I'm the bad guy, duh
I'm only good at bein' bad, bad

I like when you get mad
I guess I'm pretty glad that you're alone
You said she's scared of me?
I mean, I don't see what she sees
But maybe it's 'cause I'm wearing your cologne

I'm a bad guy
I'm, I'm a bad guy
Bad guy, bad guy
I'm a bad346Embed","[['anger', 'sadness'], ['caring', 'neutral'], ['neutral'], ['annoyance', 'neutral'], ['anger', 'neutral'], ['gratitude'], ['neutral'], ['confusion', 'curiosity', 'fear'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['disapproval'], ['sadness', 'neutral'], ['neutral'], ['neutral'], ['anger', 'neutral'], ['neutral'], ['anger', 'neutral'], ['love'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['disapproval', 'neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['neutral'], ['disapproval'], ['sadness', 'neutral'], ['neutral'], ['neutral'], ['anger', 'neutral'], ['neutral'], ['neutral'], ['approval', 'neutral'], ['love'], ['joy'], ['confusion', 'curiosity'], ['neutral'], ['neutral'], ['fear'], [], ['neutral'], ['neutral']]"
