artist_title,days,t10,pk,x?,pkstreams,total
24kGoldn - Mood,683,172,1,(x3),"9,465","2,390,309"
SZA - Snooze,503,,11,,"7,569","2,332,316"
Lewis Capaldi - Before You Go,1186,,18,,"3,185","2,325,638"
Internet Money - Lemonade,677,175,1,(x46),"10,527","2,321,122"
Cigarettes After Sex - Apocalypse,836,,29,,"4,270","2,306,519"
Arctic Monkeys - 505,929,,25,,"3,845","2,256,687"
Masked Wolf - Astronaut In The Ocean,538,158,1,(x20),"13,423","2,250,811"
JVKE - golden hour,542,3,9,,"7,437","2,230,431"
Drake - Jimmy Cooks,656,48,2,(x1),"14,951","2,223,104"
Ariana Grande - positions,762,114,1,(x27),"10,452","2,210,035"
Coldplay - My Universe,621,63,1,(x1),"13,254","2,191,046"
Doja Cat - Paint The Town Red,282,102,1,(x7),"18,608","2,188,194"
Mitski - My Love Mine All Mine,238,153,2,(x14),"13,678","2,182,516"
Metro Boomin - Trance,509,30,8,,"8,121","2,178,147"
Libianca - People,461,71,7,,"8,041","2,173,398"
Stephen Sanchez - Until I Found You,522,12,8,,"7,912","2,156,276"
Coldplay - Yellow,1016,2,9,,"6,638","2,130,104"
J. Cole - No Role Modelz,991,,67,,"3,572","2,115,686"
Sia - Unstoppable,837,,54,,"3,715","2,109,168"
JIN - The Astronaut,219,128,1,(x21),"18,652","2,100,688"
Swedish House Mafia - Moth To A Flame,795,7,5,,"10,021","2,096,521"
Anne-Marie - 2002,1314,,37,,"2,679","2,077,969"
Travis Scott - HIGHEST IN THE ROOM,832,86,1,(x11),"7,895","2,054,221"
RAYE - Escapism.,462,86,4,,"10,264","2,047,702"
Conan Gray - Heather,1012,8,8,,"7,858","2,037,606"
d4vd - Romantic Homicide,614,18,8,,"6,931","2,037,104"
The Weeknd - One Of The Girls,262,119,1,(x1),"15,329","2,026,191"
Elley Duhé - MIDDLE OF THE NIGHT,603,109,4,,"7,673","2,015,232"
Tyla - Water,239,126,4,,"13,528","1,986,834"
Trevor Daniel - Falling,679,149,2,(x16),"7,292","1,986,291"
Marshmello - Leave Before You Love Me,861,,23,,"3,413","1,984,640"
Anirudh Ravichander - Chaleya,249,100,1,(x13),"19,749","1,974,353"
Eminem - Mockingbird,566,,11,,"6,673","1,960,036"
Gunna - fukumean,327,92,4,,"10,312","1,958,446"
d4vd - Here With Me,527,1,10,,"7,109","1,956,854"
DaBaby - ROCKSTAR,577,149,1,(x34),"7,592","1,947,766"
Halsey - Without Me,1230,,21,,"2,364","1,939,168"
Kenya Grace - Strangers,254,85,3,(x4),"14,708","1,927,036"
Lost Frequencies - Where Are You Now,688,,12,,"4,793","1,926,799"
The Weeknd - I Was Never There,607,,14,,"5,133","1,926,370"
