artist_title,days,t10,pk,x?,pkstreams,total
Oasis - Wonderwall - Remastered,2051,,70,,"63,223","61,211,537"
Joel Corry - Head & Heart,698,172,2,(x4),"227,960","60,858,723"
DaBaby - ROCKSTAR,618,145,1,(x68),"297,314","60,660,471"
George Ezra - Shotgun,968,104,2,(x1),"207,838","60,468,653"
Shawn Mendes - Señorita,678,115,1,(x36),"324,058","60,189,051"
Halsey - Without Me,689,146,1,(x18),"254,614","59,756,551"
Lil Nas X - INDUSTRY BABY,559,259,2,(x17),"270,623","59,483,815"
Passenger - Let Her Go,2302,,48,,"54,675","59,108,233"
The Goo Goo Dolls - Iris,1194,,30,,"91,588","58,611,197"
The Kid LAROI - WITHOUT YOU,637,143,1,(x19),"238,776","58,407,404"
Khalid - Young Dumb & Broke,931,105,2,(x7),"188,254","56,890,212"
Kendrick Lamar - All The Stars,917,71,2,(x13),"254,704","56,446,589"
Avicii - Wake Me Up,1617,,12,,"142,414","56,301,919"
OneRepublic - Counting Stars,1666,,39,,"70,646","56,084,303"
Harry Styles - Adore You,786,60,5,,"196,655","55,680,609"
XXXTENTACION - SAD!,920,48,1,(x2),"396,604","55,621,284"
Calum Scott - Dancing On My Own,1554,,22,,"76,700","55,449,904"
Adele - Easy On Me,670,108,1,(x39),"528,297","55,438,318"
Tame Impala - The Less I Know The Better,1635,2,6,,"166,220","54,922,506"
Billie Eilish - when the party's over,807,54,2,(x5),"235,256","54,863,402"
Bebe Rexha - Meant to Be,1017,36,5,,"158,136","54,347,714"
Ocean Alley - Confidence,1106,4,4,,"240,670","54,329,108"
Imagine Dragons - Thunder,966,69,6,,"158,461","54,031,439"
Dominic Fike - 3 Nights,832,85,4,,"191,410","54,021,139"
Tate McRae - you broke me first,812,51,7,,"150,292","53,791,005"
Kings of Leon - Sex on Fire,1213,,55,,"81,430","53,467,362"
Lost Frequencies - Where Are You Now,641,117,4,,"164,473","52,665,733"
Tate McRae - greedy,240,206,1,(x9),"275,404","52,491,258"
Luke Combs - The Kind of Love We Make,680,,13,,"128,648","52,472,913"
Ed Sheeran - Beautiful People,688,117,2,(x18),"272,060","52,434,854"
Regard - Ride It,628,92,3,(x9),"224,196","52,202,999"
Doja Cat - Paint The Town Red,282,162,1,(x68),"378,182","52,176,450"
