artist_title,days,t10,pk,x?,pkstreams,total
ByeAlex és a Slepp - Hullik,647,147,4,,"23,999","6,406,651"
Young Fly - 24 karát,794,,17,,"16,254","6,374,887"
Dua Lipa - Don't Start Now,969,208,2,(x10),"18,678","6,351,601"
ByeAlex és a Slepp - Emlékszem (Vagy...),1073,12,8,,"13,313","6,340,181"
Elton John - Cold Heart - PNAU Remix,758,14,8,,"24,700","6,249,764"
Dua Lipa - Levitating,749,93,4,,"18,218","6,234,272"
ByeAlex és a Slepp - Ájkosz,801,31,1,(x4),"33,632","6,213,145"
DESH - Kukásautó,700,13,1,(x10),"63,897","6,211,297"
DESH - Malibu,506,2,10,,"21,463","6,189,759"
Azahriah - téveszmék,554,31,4,,"32,795","6,188,847"
Ed Sheeran - Shape of You,1248,222,1,(x114),"23,000","6,154,097"
Shawn Mendes - Señorita,758,179,1,(x92),"31,302","6,127,539"
David Kushner - Daylight,391,67,3,(x17),"46,195","6,126,364"
Sam Smith - Unholy,385,110,1,(x7),"67,950","6,110,575"
Manuel - Zombi,461,83,1,(x51),"143,180","6,063,547"
Ava Max - Kings & Queens,854,133,4,,"16,109","6,012,206"
Punnany Massif - Élvezd,2000,,49,,"6,454","5,926,858"
Lil Nas X - MONTERO (Call Me By Your Name),501,161,1,(x51),"46,998","5,910,040"
Carson Coma - Immunissá válunk,700,38,2,(x1),"25,641","5,831,019"
24kGoldn - Mood,621,210,1,(x67),"23,759","5,825,583"
Lewis Capaldi - Someone You Loved,1095,30,8,,"11,035","5,822,516"
ByeAlex és a Slepp - voltmárkicsi,538,22,4,,"37,984","5,800,737"
T. Danny - Megmondtam,1026,,13,,"10,817","5,786,333"
ekhoe - Forog a világ,429,61,1,(x5),"52,221","5,731,999"
Lil Nas X - INDUSTRY BABY,476,120,1,(x3),"29,546","5,685,933"
KKevin - Topshit,398,68,1,(x6),"59,613","5,671,990"
The Weeknd - Starboy,980,138,1,(x9),"10,134","5,621,833"
Azahriah - Okari,476,79,1,(x9),"49,003","5,602,202"
Wham! - Last Christmas,394,169,1,(x1),"166,288","5,586,884"
Azahriah - lost tiki,262,80,4,,"55,314","5,580,915"
Bruno X Spacc - Keverem,1016,,13,,"11,539","5,555,691"
Follow The Flow - Szélcsend,408,33,3,(x10),"54,429","5,552,519"
